Ligand,Binding Affinity,rmsd/ub, rmsd/lb
64685_uff_e=467.95_out,-4.6,0.0,0.0
64685_uff_e=467.95_out,-4.5,2.957,1.492
64685_uff_e=467.95_out,-4.4,11.547,9.887
64685_uff_e=467.95_out,-4.4,2.23,1.389
64685_uff_e=467.95_out,-4.3,2.481,1.062
64685_uff_e=467.95_out,-4.3,11.356,9.765
64685_uff_e=467.95_out,-4.3,11.556,9.879
64685_uff_e=467.95_out,-4.3,3.027,1.409
64685_uff_e=467.95_out,-4.3,11.136,9.533
64695_uff_e=568.52_out,-6.2,0.0,0.0
64695_uff_e=568.52_out,-6.0,23.862,21.66
64695_uff_e=568.52_out,-6.0,4.231,2.526
64695_uff_e=568.52_out,-5.9,3.968,2.497
64695_uff_e=568.52_out,-5.9,5.076,3.678
64695_uff_e=568.52_out,-5.9,23.444,21.806
64695_uff_e=568.52_out,-5.7,23.667,22.038
64695_uff_e=568.52_out,-5.7,4.824,2.328
64695_uff_e=568.52_out,-5.7,24.161,21.74
64696_uff_e=440.88_out,-5.9,0.0,0.0
64696_uff_e=440.88_out,-5.8,2.195,1.473
64696_uff_e=440.88_out,-5.7,24.769,22.885
64696_uff_e=440.88_out,-5.5,22.288,20.295
64696_uff_e=440.88_out,-5.5,23.976,22.322
64696_uff_e=440.88_out,-5.4,21.247,20.395
64696_uff_e=440.88_out,-5.4,23.896,22.579
64696_uff_e=440.88_out,-5.4,24.989,23.58
64696_uff_e=440.88_out,-5.4,5.556,3.001
64945_uff_e=806.35_out,-7.4,0.0,0.0
64945_uff_e=806.35_out,-7.3,24.227,20.613
64945_uff_e=806.35_out,-7.2,24.753,23.123
64945_uff_e=806.35_out,-7.2,35.43,32.948
64945_uff_e=806.35_out,-7.1,8.071,2.295
64945_uff_e=806.35_out,-7.1,8.213,2.05
64945_uff_e=806.35_out,-7.1,26.07,23.065
64945_uff_e=806.35_out,-7.0,25.845,22.911
64945_uff_e=806.35_out,-7.0,3.556,2.465
64959_uff_e=466.84_out,-6.1,0.0,0.0
64959_uff_e=466.84_out,-5.8,3.911,2.397
64959_uff_e=466.84_out,-5.5,6.355,3.251
64959_uff_e=466.84_out,-5.5,21.469,19.277
64959_uff_e=466.84_out,-5.4,7.176,3.834
64959_uff_e=466.84_out,-5.3,3.403,1.976
64959_uff_e=466.84_out,-5.2,17.022,14.911
64959_uff_e=466.84_out,-5.2,12.62,9.73
64959_uff_e=466.84_out,-5.2,5.435,2.896
64971_uff_e=794.15_out,-7.1,0.0,0.0
64971_uff_e=794.15_out,-7.0,1.688,1.2
64971_uff_e=794.15_out,-6.8,9.461,4.041
64971_uff_e=794.15_out,-6.7,25.363,23.521
64971_uff_e=794.15_out,-6.7,8.308,1.542
64971_uff_e=794.15_out,-6.7,23.555,19.58
64971_uff_e=794.15_out,-6.6,35.052,32.253
64971_uff_e=794.15_out,-6.6,25.419,22.86
64971_uff_e=794.15_out,-6.6,23.915,21.786
64972_uff_e=314.48_out,-6.8,0.0,0.0
64972_uff_e=314.48_out,-6.8,40.187,37.362
64972_uff_e=314.48_out,-6.8,26.546,24.286
64972_uff_e=314.48_out,-6.7,27.255,24.751
64972_uff_e=314.48_out,-6.6,22.979,20.15
64972_uff_e=314.48_out,-6.5,4.491,1.483
64972_uff_e=314.48_out,-6.5,25.169,23.483
64972_uff_e=314.48_out,-6.5,41.922,39.54
64972_uff_e=314.48_out,-6.5,26.165,24.291
64981_uff_e=592.16_out,-5.7,0.0,0.0
64981_uff_e=592.16_out,-5.6,4.873,2.396
64981_uff_e=592.16_out,-5.5,24.697,22.143
64981_uff_e=592.16_out,-5.5,5.49,0.768
64981_uff_e=592.16_out,-5.4,24.634,22.828
64981_uff_e=592.16_out,-5.4,24.281,22.626
64981_uff_e=592.16_out,-5.4,23.031,20.635
64981_uff_e=592.16_out,-5.2,6.701,2.487
64981_uff_e=592.16_out,-5.2,6.842,2.407
64982_uff_e=440.93_out,-7.7,0.0,0.0
64982_uff_e=440.93_out,-7.5,25.883,23.284
64982_uff_e=440.93_out,-7.5,23.801,21.532
64982_uff_e=440.93_out,-7.4,26.088,23.409
64982_uff_e=440.93_out,-7.4,24.524,22.097
64982_uff_e=440.93_out,-7.2,26.348,23.76
64982_uff_e=440.93_out,-7.1,24.646,20.316
64982_uff_e=440.93_out,-7.1,5.339,2.664
64982_uff_e=440.93_out,-7.0,14.311,11.934
65030_uff_e=325.28_out,-6.3,0.0,0.0
65030_uff_e=325.28_out,-6.2,3.941,1.952
65030_uff_e=325.28_out,-6.2,24.992,23.475
65030_uff_e=325.28_out,-6.2,24.018,22.602
65030_uff_e=325.28_out,-6.1,25.109,23.396
65030_uff_e=325.28_out,-6.0,11.912,8.299
65030_uff_e=325.28_out,-5.9,24.926,23.579
65030_uff_e=325.28_out,-5.8,25.377,23.545
65030_uff_e=325.28_out,-5.8,12.926,10.961
65064_uff_e=328.62_out,-7.6,0.0,0.0
65064_uff_e=328.62_out,-7.5,24.337,22.011
65064_uff_e=328.62_out,-7.5,1.47,0.263
65064_uff_e=328.62_out,-7.5,23.688,21.327
65064_uff_e=328.62_out,-7.4,6.553,1.688
65064_uff_e=328.62_out,-7.4,24.772,22.263
65064_uff_e=328.62_out,-7.3,23.712,21.776
65064_uff_e=328.62_out,-7.2,6.409,1.732
65064_uff_e=328.62_out,-7.2,24.831,22.398
65084_uff_e=212.41_out,-6.3,0.0,0.0
65084_uff_e=212.41_out,-6.3,20.259,17.246
65084_uff_e=212.41_out,-6.3,20.245,17.256
65084_uff_e=212.41_out,-6.3,24.101,21.791
65084_uff_e=212.41_out,-6.3,26.012,23.64
65084_uff_e=212.41_out,-6.3,24.092,21.765
65084_uff_e=212.41_out,-6.2,25.865,23.507
65084_uff_e=212.41_out,-6.1,24.568,23.04
65084_uff_e=212.41_out,-6.1,24.723,23.359
65090_uff_e=256.72_out,-7.1,0.0,0.0
65090_uff_e=256.72_out,-6.8,4.719,0.73
65090_uff_e=256.72_out,-6.0,21.338,20.376
65090_uff_e=256.72_out,-5.9,20.22,18.803
65090_uff_e=256.72_out,-5.7,2.551,1.848
65090_uff_e=256.72_out,-5.7,4.057,3.056
65090_uff_e=256.72_out,-5.6,12.493,10.959
65090_uff_e=256.72_out,-5.6,14.282,12.441
65090_uff_e=256.72_out,-5.6,22.141,21.442
65156_uff_e=341.16_out,-6.5,0.0,0.0
65156_uff_e=341.16_out,-6.4,1.869,1.711
65156_uff_e=341.16_out,-6.1,2.802,1.64
65156_uff_e=341.16_out,-5.9,4.712,3.112
65156_uff_e=341.16_out,-5.9,5.39,1.583
65156_uff_e=341.16_out,-5.9,24.242,22.511
65156_uff_e=341.16_out,-5.8,2.211,1.745
65156_uff_e=341.16_out,-5.8,5.179,2.738
65156_uff_e=341.16_out,-5.7,11.724,10.086
65188_uff_e=136.58_out,-6.4,0.0,0.0
65188_uff_e=136.58_out,-6.3,23.089,22.089
65188_uff_e=136.58_out,-6.3,23.364,22.33
65188_uff_e=136.58_out,-6.2,23.13,21.468
65188_uff_e=136.58_out,-6.1,21.283,19.507
65188_uff_e=136.58_out,-6.1,23.258,22.612
65188_uff_e=136.58_out,-6.1,4.814,3.145
65188_uff_e=136.58_out,-6.1,23.266,22.244
65188_uff_e=136.58_out,-6.0,23.085,22.097
65305_uff_e=724.99_out,-6.5,0.0,0.0
65305_uff_e=724.99_out,-6.3,5.575,2.939
65305_uff_e=724.99_out,-6.3,5.71,2.399
65305_uff_e=724.99_out,-6.1,6.083,3.176
65305_uff_e=724.99_out,-5.9,4.402,2.76
65305_uff_e=724.99_out,-5.9,24.403,22.776
65305_uff_e=724.99_out,-5.8,5.532,3.174
65305_uff_e=724.99_out,-5.8,10.686,8.639
65305_uff_e=724.99_out,-5.8,24.601,22.476
65366_uff_e=1557.14_out,-6.4,0.0,0.0
65366_uff_e=1557.14_out,-6.4,5.608,2.369
65366_uff_e=1557.14_out,-6.2,5.724,2.557
65366_uff_e=1557.14_out,-6.2,6.717,1.957
65366_uff_e=1557.14_out,-6.1,6.013,2.339
65366_uff_e=1557.14_out,-6.1,6.849,2.194
65366_uff_e=1557.14_out,-6.1,12.9,9.168
65366_uff_e=1557.14_out,-6.0,4.797,1.97
65366_uff_e=1557.14_out,-6.0,5.244,1.95
65373_uff_e=446.28_out,-5.6,0.0,0.0
65373_uff_e=446.28_out,-5.6,4.446,0.232
65373_uff_e=446.28_out,-5.5,2.663,1.109
65373_uff_e=446.28_out,-5.5,4.115,0.816
65373_uff_e=446.28_out,-5.5,2.197,1.202
65373_uff_e=446.28_out,-5.3,5.182,1.964
65373_uff_e=446.28_out,-5.0,22.741,20.323
65373_uff_e=446.28_out,-5.0,22.911,20.372
65373_uff_e=446.28_out,-4.9,5.38,1.994
65380_uff_e=623.12_out,-6.8,0.0,0.0
65380_uff_e=623.12_out,-6.7,29.734,27.072
65380_uff_e=623.12_out,-6.7,9.396,4.207
65380_uff_e=623.12_out,-6.6,9.296,4.238
65380_uff_e=623.12_out,-6.5,29.842,24.805
65380_uff_e=623.12_out,-6.4,27.616,23.465
65380_uff_e=623.12_out,-6.3,27.973,22.763
65380_uff_e=623.12_out,-6.3,36.437,31.989
65380_uff_e=623.12_out,-6.3,7.499,4.317
65571_uff_e=611.98_out,-7.4,0.0,0.0
65571_uff_e=611.98_out,-7.0,24.089,21.116
65571_uff_e=611.98_out,-6.8,5.38,2.939
65571_uff_e=611.98_out,-6.7,12.367,9.573
65571_uff_e=611.98_out,-6.6,12.553,9.757
65571_uff_e=611.98_out,-6.3,11.708,8.929
65571_uff_e=611.98_out,-6.3,4.847,2.518
65571_uff_e=611.98_out,-6.2,24.139,21.909
65571_uff_e=611.98_out,-6.2,24.975,22.643
65575_uff_e=583.62_out,-6.0,0.0,0.0
65575_uff_e=583.62_out,-5.9,3.174,1.165
65575_uff_e=583.62_out,-5.8,11.985,9.847
65575_uff_e=583.62_out,-5.8,12.034,9.931
65575_uff_e=583.62_out,-5.6,4.109,1.719
65575_uff_e=583.62_out,-5.5,23.563,22.112
65575_uff_e=583.62_out,-5.5,11.736,9.993
65575_uff_e=583.62_out,-5.4,3.328,1.662
65575_uff_e=583.62_out,-5.3,10.985,9.161
65576_uff_e=679.27_out,-7.7,0.0,0.0
65576_uff_e=679.27_out,-7.7,9.307,2.745
65576_uff_e=679.27_out,-7.5,9.053,2.75
65576_uff_e=679.27_out,-7.5,3.685,2.595
65576_uff_e=679.27_out,-7.5,24.692,23.585
65576_uff_e=679.27_out,-7.5,8.731,3.578
65576_uff_e=679.27_out,-7.3,26.198,24.123
65576_uff_e=679.27_out,-7.3,25.291,22.998
65576_uff_e=679.27_out,-7.3,5.504,3.743
65689_uff_e=1810.53_out,-5.7,0.0,0.0
65689_uff_e=1810.53_out,-5.7,25.347,23.544
65689_uff_e=1810.53_out,-5.6,9.863,4.975
65689_uff_e=1810.53_out,-5.5,8.75,4.358
65689_uff_e=1810.53_out,-5.4,7.168,2.469
65689_uff_e=1810.53_out,-5.4,7.2,3.625
65689_uff_e=1810.53_out,-5.3,5.112,2.738
65689_uff_e=1810.53_out,-5.3,23.259,19.477
65689_uff_e=1810.53_out,-5.2,7.789,2.35
65719_uff_e=463.66_out,-6.4,0.0,0.0
65719_uff_e=463.66_out,-6.1,22.553,21.051
65719_uff_e=463.66_out,-5.9,25.022,22.837
65719_uff_e=463.66_out,-5.8,4.425,3.124
65719_uff_e=463.66_out,-5.8,24.729,22.542
65719_uff_e=463.66_out,-5.7,17.882,15.419
65719_uff_e=463.66_out,-5.7,15.148,11.054
65719_uff_e=463.66_out,-5.6,6.424,2.65
65719_uff_e=463.66_out,-5.6,3.577,2.307
65727_uff_e=692.59_out,-7.7,0.0,0.0
65727_uff_e=692.59_out,-7.5,8.482,5.569
65727_uff_e=692.59_out,-7.5,27.31,25.247
65727_uff_e=692.59_out,-7.3,28.109,25.67
65727_uff_e=692.59_out,-7.3,25.746,23.836
65727_uff_e=692.59_out,-7.2,26.588,24.337
65727_uff_e=692.59_out,-7.2,28.613,24.633
65727_uff_e=692.59_out,-7.1,26.783,24.44
65727_uff_e=692.59_out,-7.1,16.279,13.424
65752_uff_e=420.76_out,-7.9,0.0,0.0
65752_uff_e=420.76_out,-7.3,6.66,1.332
65752_uff_e=420.76_out,-7.2,25.042,23.544
65752_uff_e=420.76_out,-7.2,20.94,18.102
65752_uff_e=420.76_out,-7.2,1.734,1.209
65752_uff_e=420.76_out,-7.0,25.483,23.644
65752_uff_e=420.76_out,-6.9,24.216,23.306
65752_uff_e=420.76_out,-6.8,24.537,23.003
65752_uff_e=420.76_out,-6.7,14.032,12.222
66948_uff_e=133.53_out,-4.4,0.0,0.0
66948_uff_e=133.53_out,-4.1,2.916,1.289
66948_uff_e=133.53_out,-3.9,18.465,17.981
66948_uff_e=133.53_out,-3.8,3.547,2.072
66948_uff_e=133.53_out,-3.8,18.451,18.055
66948_uff_e=133.53_out,-3.7,2.051,1.581
66948_uff_e=133.53_out,-3.6,12.116,11.427
66948_uff_e=133.53_out,-3.6,20.801,20.407
66948_uff_e=133.53_out,-3.5,2.376,1.997
67179_uff_e=123.94_out,-4.5,0.0,0.0
67179_uff_e=123.94_out,-4.5,4.863,1.569
67179_uff_e=123.94_out,-4.4,11.644,11.11
67179_uff_e=123.94_out,-4.4,4.63,1.738
67179_uff_e=123.94_out,-4.3,2.384,1.647
67179_uff_e=123.94_out,-4.3,2.616,2.151
67179_uff_e=123.94_out,-4.3,2.315,1.656
67179_uff_e=123.94_out,-4.3,22.704,21.462
67179_uff_e=123.94_out,-4.2,3.349,1.941
68051_uff_e=440.70_out,-6.2,0.0,0.0
68051_uff_e=440.70_out,-6.0,28.346,25.443
68051_uff_e=440.70_out,-5.9,26.186,23.611
68051_uff_e=440.70_out,-5.9,26.957,24.104
68051_uff_e=440.70_out,-5.8,26.742,23.954
68051_uff_e=440.70_out,-5.8,27.836,24.872
68051_uff_e=440.70_out,-5.8,25.582,22.753
68051_uff_e=440.70_out,-5.7,26.585,23.779
68051_uff_e=440.70_out,-5.6,26.745,23.99
68071_uff_e=213.98_out,-6.9,0.0,0.0
68071_uff_e=213.98_out,-6.5,5.399,3.98
68071_uff_e=213.98_out,-6.5,24.047,22.46
68071_uff_e=213.98_out,-6.5,6.116,3.564
68071_uff_e=213.98_out,-6.4,5.217,4.048
68071_uff_e=213.98_out,-6.4,23.085,21.343
68071_uff_e=213.98_out,-6.3,23.604,22.582
68071_uff_e=213.98_out,-6.3,21.496,19.953
68071_uff_e=213.98_out,-6.2,12.198,10.5
68077_uff_e=560.13_out,-5.7,0.0,0.0
68077_uff_e=560.13_out,-5.6,10.43,3.026
68077_uff_e=560.13_out,-5.6,18.339,15.463
68077_uff_e=560.13_out,-5.6,21.0,16.973
68077_uff_e=560.13_out,-5.5,4.361,1.878
68077_uff_e=560.13_out,-5.5,10.834,3.324
68077_uff_e=560.13_out,-5.5,23.205,21.329
68077_uff_e=560.13_out,-5.5,3.359,2.023
68077_uff_e=560.13_out,-5.4,27.47,24.614
68079_uff_e=393.71_out,-5.4,0.0,0.0
68079_uff_e=393.71_out,-5.4,15.031,14.191
68079_uff_e=393.71_out,-5.4,21.021,19.616
68079_uff_e=393.71_out,-5.3,14.164,13.347
68079_uff_e=393.71_out,-5.3,20.601,19.459
68079_uff_e=393.71_out,-5.3,14.135,13.336
68079_uff_e=393.71_out,-5.3,17.174,14.103
68079_uff_e=393.71_out,-5.3,13.233,12.393
68079_uff_e=393.71_out,-5.3,20.202,17.829
68085_uff_e=337.08_out,-6.3,0.0,0.0
68085_uff_e=337.08_out,-5.8,22.245,21.187
68085_uff_e=337.08_out,-5.5,23.511,22.116
68085_uff_e=337.08_out,-5.4,3.337,1.605
68085_uff_e=337.08_out,-5.4,4.127,2.079
68085_uff_e=337.08_out,-5.3,11.031,9.637
68085_uff_e=337.08_out,-5.3,2.362,1.721
68085_uff_e=337.08_out,-5.1,23.836,22.573
68085_uff_e=337.08_out,-5.1,20.372,19.42
68111_uff_e=208.74_out,-7.1,0.0,0.0
68111_uff_e=208.74_out,-6.9,5.347,0.918
68111_uff_e=208.74_out,-6.2,3.025,2.264
68111_uff_e=208.74_out,-6.2,4.404,3.309
68111_uff_e=208.74_out,-6.1,22.954,22.112
68111_uff_e=208.74_out,-6.1,25.221,23.083
68111_uff_e=208.74_out,-6.1,24.66,22.721
68111_uff_e=208.74_out,-6.0,21.575,19.493
68111_uff_e=208.74_out,-6.0,6.342,2.948
68148_uff_e=83.28_out,-5.0,0.0,0.0
68148_uff_e=83.28_out,-5.0,1.607,0.443
68148_uff_e=83.28_out,-4.7,2.948,1.987
68148_uff_e=83.28_out,-4.7,2.477,1.913
68148_uff_e=83.28_out,-4.6,21.31,20.135
68148_uff_e=83.28_out,-4.6,21.262,20.162
68148_uff_e=83.28_out,-4.6,22.756,21.79
68148_uff_e=83.28_out,-4.5,4.932,2.91
68148_uff_e=83.28_out,-4.4,4.986,2.963
68161_uff_e=74.09_out,-3.4,0.0,0.0
68161_uff_e=74.09_out,-3.2,2.047,0.397
68161_uff_e=74.09_out,-3.2,10.643,10.099
68161_uff_e=74.09_out,-3.1,22.605,21.664
68161_uff_e=74.09_out,-3.1,3.106,1.705
68161_uff_e=74.09_out,-3.1,2.623,2.006
68161_uff_e=74.09_out,-3.1,10.251,9.716
68161_uff_e=74.09_out,-3.0,22.632,21.722
68161_uff_e=74.09_out,-3.0,18.774,18.492
68184_uff_e=633.65_out,-6.9,0.0,0.0
68184_uff_e=633.65_out,-6.7,7.312,4.983
68184_uff_e=633.65_out,-6.7,7.336,2.61
68184_uff_e=633.65_out,-6.7,2.288,1.68
68184_uff_e=633.65_out,-6.5,14.596,11.64
68184_uff_e=633.65_out,-6.5,13.973,10.741
68184_uff_e=633.65_out,-6.3,26.908,23.995
68184_uff_e=633.65_out,-6.3,23.139,20.412
68184_uff_e=633.65_out,-6.3,21.12,16.587
68221_uff_e=542.65_out,-5.6,0.0,0.0
68221_uff_e=542.65_out,-5.5,22.335,19.809
68221_uff_e=542.65_out,-5.5,6.073,1.202
68221_uff_e=542.65_out,-5.5,15.982,15.127
68221_uff_e=542.65_out,-5.5,20.894,19.24
68221_uff_e=542.65_out,-5.5,22.846,19.767
68221_uff_e=542.65_out,-5.3,5.702,2.534
68221_uff_e=542.65_out,-5.3,6.06,1.533
68221_uff_e=542.65_out,-5.3,17.778,14.815
68222_uff_e=425.46_out,-5.3,0.0,0.0
68222_uff_e=425.46_out,-5.2,24.272,23.257
68222_uff_e=425.46_out,-5.2,23.061,21.491
68222_uff_e=425.46_out,-5.2,9.901,7.44
68222_uff_e=425.46_out,-5.1,24.228,22.632
68222_uff_e=425.46_out,-5.1,24.7,23.382
68222_uff_e=425.46_out,-5.0,22.746,21.605
68222_uff_e=425.46_out,-5.0,4.476,2.417
68222_uff_e=425.46_out,-5.0,35.189,31.837
68229_uff_e=139.15_out,-6.6,0.0,0.0
68229_uff_e=139.15_out,-6.5,2.757,1.989
68229_uff_e=139.15_out,-6.5,20.618,19.101
68229_uff_e=139.15_out,-6.4,4.32,1.948
68229_uff_e=139.15_out,-6.3,22.584,21.557
68229_uff_e=139.15_out,-6.2,22.983,21.896
68229_uff_e=139.15_out,-6.1,6.071,1.818
68229_uff_e=139.15_out,-5.9,3.889,2.465
68229_uff_e=139.15_out,-5.9,23.858,22.923
68230_uff_e=144.18_out,-6.8,0.0,0.0
68230_uff_e=144.18_out,-6.3,2.132,1.683
68230_uff_e=144.18_out,-6.3,3.605,2.0
68230_uff_e=144.18_out,-6.0,22.193,20.957
68230_uff_e=144.18_out,-6.0,21.949,20.646
68230_uff_e=144.18_out,-6.0,11.474,9.666
68230_uff_e=144.18_out,-5.9,5.494,2.543
68230_uff_e=144.18_out,-5.8,24.626,22.793
68230_uff_e=144.18_out,-5.8,5.261,2.787
68232_uff_e=454.95_out,-6.2,0.0,0.0
68232_uff_e=454.95_out,-6.0,22.786,21.634
68232_uff_e=454.95_out,-5.7,23.742,22.315
68232_uff_e=454.95_out,-5.7,5.889,1.971
68232_uff_e=454.95_out,-5.7,22.785,21.623
68232_uff_e=454.95_out,-5.6,5.274,1.334
68232_uff_e=454.95_out,-5.6,11.146,9.452
68232_uff_e=454.95_out,-5.6,20.529,19.425
68232_uff_e=454.95_out,-5.5,15.297,13.556
68252_uff_e=190.07_out,-5.4,0.0,0.0
68252_uff_e=190.07_out,-5.3,3.994,2.042
68252_uff_e=190.07_out,-5.2,23.201,21.867
68252_uff_e=190.07_out,-5.1,3.696,1.834
68252_uff_e=190.07_out,-4.9,22.99,21.31
68252_uff_e=190.07_out,-4.9,10.884,9.16
68252_uff_e=190.07_out,-4.8,2.063,1.514
68252_uff_e=190.07_out,-4.8,4.694,2.203
68252_uff_e=190.07_out,-4.8,24.649,23.246
68313_uff_e=135.37_out,-5.0,0.0,0.0
68313_uff_e=135.37_out,-4.8,3.0,2.251
68313_uff_e=135.37_out,-4.7,3.035,2.332
68313_uff_e=135.37_out,-4.6,2.908,1.828
68313_uff_e=135.37_out,-4.5,3.41,2.574
68313_uff_e=135.37_out,-4.3,20.593,19.011
68313_uff_e=135.37_out,-4.3,22.676,20.95
68313_uff_e=135.37_out,-4.3,13.816,12.208
68313_uff_e=135.37_out,-4.3,19.459,18.757
68374_uff_e=237.64_out,-5.1,0.0,0.0
68374_uff_e=237.64_out,-5.1,10.639,10.075
68374_uff_e=237.64_out,-5.0,15.912,14.751
68374_uff_e=237.64_out,-5.0,3.656,2.196
68374_uff_e=237.64_out,-5.0,4.76,2.546
68374_uff_e=237.64_out,-5.0,2.505,1.543
68374_uff_e=237.64_out,-5.0,14.921,14.355
68374_uff_e=237.64_out,-5.0,15.067,14.18
68374_uff_e=237.64_out,-4.9,3.341,2.231
68433_uff_e=500.64_out,-6.6,0.0,0.0
68433_uff_e=500.64_out,-6.1,24.664,22.564
68433_uff_e=500.64_out,-6.0,4.514,2.183
68433_uff_e=500.64_out,-5.8,14.704,12.699
68433_uff_e=500.64_out,-5.8,27.55,24.102
68433_uff_e=500.64_out,-5.7,14.595,12.001
68433_uff_e=500.64_out,-5.7,3.246,2.092
68433_uff_e=500.64_out,-5.7,14.214,12.481
68433_uff_e=500.64_out,-5.7,3.65,1.254
69160_uff_e=251.71_out,-5.3,0.0,0.0
69160_uff_e=251.71_out,-5.3,4.115,1.701
69160_uff_e=251.71_out,-5.2,4.415,2.98
69160_uff_e=251.71_out,-5.2,15.21,14.603
69160_uff_e=251.71_out,-5.1,22.286,21.942
69160_uff_e=251.71_out,-5.1,9.902,9.45
69160_uff_e=251.71_out,-5.1,4.707,1.885
69160_uff_e=251.71_out,-5.0,24.125,22.749
69160_uff_e=251.71_out,-4.9,14.992,14.659
69502_uff_e=346.19_out,-7.7,0.0,0.0
69502_uff_e=346.19_out,-7.3,4.54,1.362
69502_uff_e=346.19_out,-6.6,23.662,22.438
69502_uff_e=346.19_out,-6.4,21.591,20.548
69502_uff_e=346.19_out,-6.4,24.073,22.638
69502_uff_e=346.19_out,-6.3,21.333,19.859
69502_uff_e=346.19_out,-6.2,3.156,1.867
69502_uff_e=346.19_out,-6.1,5.994,2.827
69502_uff_e=346.19_out,-6.0,12.475,9.84
69726_uff_e=258.48_out,-5.3,0.0,0.0
69726_uff_e=258.48_out,-5.1,14.897,13.784
69726_uff_e=258.48_out,-5.1,13.049,11.184
69726_uff_e=258.48_out,-5.1,4.016,2.068
69726_uff_e=258.48_out,-5.0,13.667,12.981
69726_uff_e=258.48_out,-5.0,17.155,15.07
69726_uff_e=258.48_out,-5.0,16.982,14.964
69726_uff_e=258.48_out,-4.9,24.663,23.324
69726_uff_e=258.48_out,-4.9,15.494,14.258
70639_uff_e=241.69_out,-5.3,0.0,0.0
70639_uff_e=241.69_out,-5.2,3.134,2.018
70639_uff_e=241.69_out,-5.1,3.438,1.849
70639_uff_e=241.69_out,-5.1,3.393,1.795
70639_uff_e=241.69_out,-5.0,4.282,1.908
70639_uff_e=241.69_out,-5.0,3.34,1.838
70639_uff_e=241.69_out,-5.0,3.075,1.713
70639_uff_e=241.69_out,-4.9,2.984,1.917
70639_uff_e=241.69_out,-4.8,3.063,2.286
70962_uff_e=82.02_out,-4.9,0.0,0.0
70962_uff_e=82.02_out,-4.8,4.209,1.449
70962_uff_e=82.02_out,-4.7,1.54,1.281
70962_uff_e=82.02_out,-4.6,11.278,10.071
70962_uff_e=82.02_out,-4.5,3.132,2.11
70962_uff_e=82.02_out,-4.5,3.833,1.871
70962_uff_e=82.02_out,-4.5,12.792,11.357
70962_uff_e=82.02_out,-4.4,26.257,25.291
70962_uff_e=82.02_out,-4.4,3.906,1.772
71203_uff_e=495.70_out,-7.4,0.0,0.0
71203_uff_e=495.70_out,-7.2,5.055,1.205
71203_uff_e=495.70_out,-6.6,5.23,2.468
71203_uff_e=495.70_out,-6.3,3.494,1.971
71203_uff_e=495.70_out,-6.3,4.171,2.169
71203_uff_e=495.70_out,-6.2,13.054,11.584
71203_uff_e=495.70_out,-6.1,5.296,1.764
71203_uff_e=495.70_out,-6.0,24.951,22.621
71203_uff_e=495.70_out,-6.0,3.907,2.802
71204_uff_e=674.55_out,-6.4,0.0,0.0
71204_uff_e=674.55_out,-6.3,5.794,2.912
71204_uff_e=674.55_out,-6.2,4.517,2.108
71204_uff_e=674.55_out,-6.2,6.1,3.019
71204_uff_e=674.55_out,-6.0,5.962,3.462
71204_uff_e=674.55_out,-6.0,3.427,2.415
71204_uff_e=674.55_out,-5.9,26.048,23.215
71204_uff_e=674.55_out,-5.8,24.989,22.257
71204_uff_e=674.55_out,-5.8,17.324,14.052
72258_uff_e=149.04_out,-4.9,0.0,0.0
72258_uff_e=149.04_out,-4.9,4.166,1.833
72258_uff_e=149.04_out,-4.8,3.579,2.371
72258_uff_e=149.04_out,-4.6,2.217,1.828
72258_uff_e=149.04_out,-4.6,4.47,2.169
72258_uff_e=149.04_out,-4.5,2.606,1.867
72258_uff_e=149.04_out,-4.4,3.531,2.059
72258_uff_e=149.04_out,-4.4,2.952,1.716
72258_uff_e=149.04_out,-4.4,4.272,2.484
72259_uff_e=122.85_out,-4.5,0.0,0.0
72259_uff_e=122.85_out,-4.3,3.262,2.146
72259_uff_e=122.85_out,-4.1,3.323,1.157
72259_uff_e=122.85_out,-4.1,22.297,21.375
72259_uff_e=122.85_out,-4.1,2.689,2.078
72259_uff_e=122.85_out,-4.1,2.171,1.574
72259_uff_e=122.85_out,-4.0,2.948,2.331
72259_uff_e=122.85_out,-4.0,2.644,2.327
72259_uff_e=122.85_out,-4.0,21.929,21.224
72276_uff_e=231.39_out,-6.6,0.0,0.0
72276_uff_e=231.39_out,-6.4,10.813,9.074
72276_uff_e=231.39_out,-6.3,23.798,22.187
72276_uff_e=231.39_out,-6.1,23.151,21.259
72276_uff_e=231.39_out,-6.1,22.82,21.439
72276_uff_e=231.39_out,-6.0,25.592,23.122
72276_uff_e=231.39_out,-6.0,4.661,2.989
72276_uff_e=231.39_out,-6.0,10.395,9.034
72276_uff_e=231.39_out,-6.0,22.766,21.552
72277_uff_e=238.20_out,-6.5,0.0,0.0
72277_uff_e=238.20_out,-6.4,11.128,9.245
72277_uff_e=238.20_out,-6.3,24.076,22.332
72277_uff_e=238.20_out,-6.2,22.976,21.629
72277_uff_e=238.20_out,-6.2,23.025,21.755
72277_uff_e=238.20_out,-6.2,23.044,21.646
72277_uff_e=238.20_out,-6.0,23.288,21.886
72277_uff_e=238.20_out,-6.0,22.246,20.42
72277_uff_e=238.20_out,-6.0,25.835,23.198
72281_uff_e=283.49_out,-6.7,0.0,0.0
72281_uff_e=283.49_out,-6.5,23.473,21.755
72281_uff_e=283.49_out,-6.5,23.823,21.816
